"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção - Minério ROM (t)","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda (t)","Valor Venda (R$)","Quantidade Transformação / Consumo / Utilização (t)","Valor Transformação / Consumo / Utilização nesta mina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo (t)","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2017","MT","Não-Metálicos","Calcário","8763382,600000",",000000000000000","-","","2067,04","61957,419999999998",",000000",",000000","835762,920000","19544862,060000"
"2017","MT","Não-Metálicos","Talco e outras Cargas Minerais","36119,480000",",000000000000000","-","","0","0",",000000",",000000","36119,480000","502729,210000"
"2017","MT","Não-Metálicos","Argilas","999209,190000",",000000000000000","-","","115700,68999999999","2038310,7","15455,510000","369480,250000","157374,150000","3136897,360000"
"2017","MT","Metálicos","Estanho","360600,000000","430658,000000000000000","kg","Sn","0","0",",000000",",000000",",000000",",000000"
"2017","MT","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos",",370000",",000000000000000","-","","0,37","1044",",000000",",000000",",000000",",000000"
"2017","MT","Não-Metálicos","Dolomito e Magnesita","1506799,500000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","MT","Não-Metálicos","Rochas Ornamentais","3349,120000",",000000000000000","-","","2388,3000000000002","58688,5",",000000",",000000",",000000",",000000"
"2017","MT","Metálicos","Ouro","3076811,340000","1245,398940000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2017","MT","Metálicos","Manganês","39600,000000","14929,200000000000000","t","Mn","0","0",",000000",",000000","37413,000000","3367170,000000"
"2017","MT","Não-Metálicos","Areia","1227359,690000",",000000000000000","-","","1073704,3800000001","25521458,84",",000000",",000000",",000000",",000000"
"2017","MT","Metálicos","Zinco","320,000000","18,370000000000000","t","Zn","71,25","21375",",000000",",000000",",000000",",000000"
"2017","MT","Metálicos","Chumbo","320,000000","53,760000000000000","t","Pb","71,25","21375",",000000",",000000",",000000",",000000"
"2017","MT","Não-Metálicos","Rochas (Britadas) e Cascalho","3591101,130000",",000000000000000","-","","275562,07000000001","3661146,1900000004","87200,000000","252000,000000","192776,000000","1152427,000000"
"2017","MT","Não-Metálicos","Areias Industriais","5128,400000",",000000000000000","-","","5128,3999999999996","45180,5",",000000",",000000",",000000",",000000"
"2017","PA","Metálicos","Alumínio (Bauxita)","45570808,180000","21747256,560000000000000","t","Al2O3","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Metálicos","Ouro","19831028,530000","4277,834860000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Não-Metálicos","Argilas","455866,770000",",000000000000000","-","","618943,32999999984","2173672,9100000001","1600,000000","20129,000000","273282,420000","4832190,700000"
"2017","PA","Não-Metálicos","Caulim","3553389,400000",",000000000000000","-","","105236,64","4203151,5300000003",",000000",",000000",",000000",",000000"
"2017","PA","Metálicos","Prata","107985,000000","202,500000000000000","kg","Ag","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Não-Metálicos","Areia","725053,600000",",000000000000000","-","","617320,79000000004","6425525,4799999995","21300,000000",",120000","80939,000000","591255,000000"
"2017","PA","Não-Metálicos","Rochas (Britadas) e Cascalho","1375901,290000",",000000000000000","-","","165815,13999999998","5042775,0099999988","24401,000000","35,120000",",000000",",000000"
"2017","PA","Metálicos","Níquel","964215,070000","19868,290000000000000","t"," Ni","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Não-Metálicos","Fosfato","140448,980000","28511,140000000000000","t","P2O5","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Metálicos","Manganês","3988645,790000","1412337,460000000000000","t","Mn","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Metálicos","Cobre","76154411,630000","499193,440000000000000","t","Cu","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Metálicos","Ferro","168495286,000000","110293917,450000000000000","t","Fe","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Não-Metálicos","Gipsita","8074,340000",",000000000000000","-","","8074,3400000000001","362345,29999999999",",000000",",000000",",000000",",000000"
"2017","PA","Não-Metálicos","Saibro","43541,700000",",000000000000000","-","","43541,699999999997","524597,09999999998",",000000",",000000",",000000",",000000"
"2017","PA","Não-Metálicos","Areias Industriais","86468,660000",",000000000000000","-","","1663","217487",",000000",",000000",",000000",",000000"
"2017","PA","Metálicos","Estanho","3952752,470000","2800983,290000000000000","kg","Sn","0","0",",000000",",000000",",000000",",000000"
"2017","PA","Não-Metálicos","Calcário","2143324,060000",",000000000000000","-","","700421,15000000002","25196682,93",",000000",",000000",",010000",",010000"
"2017","PA","Gemas e Diamantes","Gemas","210,100000","168068,000000000000000","kg","","210,09999999999999","525052,40000000002",",000000",",000000",",000000",",000000"
"2017","PA","Gemas e Diamantes","Diamante","1500,000000","173,000000000000000","ct","","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Areia","533750,160000",",000000000000000","-","","533740,16000000003","5028376,9900000002",",000000",",000000",",000000",",000000"
"2017","PB","Metálicos","Ouro",",000000",",000000000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Argilas","855514,490000",",000000000000000","-","","312217,01000000001","7687721,5800000001","6040,000000","30200,000000",",000000",",000000"
"2017","PB","Não-Metálicos","Cianita e outros minerais refratários","1070,570000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Gemas e Diamantes","Gemas",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Metálicos","Columbita-Tantalita",",740000",",340000000000000","t","Nb2O5","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Metálicos","Titânio","278402,220000","63796,090000000000000","t","TiO2","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Dolomito e Magnesita","11207,200000",",000000000000000","-","","11207,200000000001","174141,20000000001",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos","8,500000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Calcário","4614761,620000",",000000000000000","-","","1958283,6000000001","29969925,75","1330,000000","53200,000000","12001,270000","156016,590000"
"2017","PB","Não-Metálicos","Rochas Ornamentais - Outras","24966,950000",",000000000000000","-","","24966,949999999997","292290,59999999998",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Caulim","1457,500000",",000000000000000","-","","1457,5","221248,5",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Rochas Ornamentais","19604,510000",",000000000000000","-","","10472,17","10494442,26","2560,000000",",010000","1347,120000","221169,080000"
"2017","PB","Não-Metálicos","Mica","2557,500000",",000000000000000","-","","2263,7399999999998","495419,54999999999",",000000",",000000",",000000",",000000"
"2017","PB","Gemas e Diamantes","Gemas","4,900000","3200,760000000000000","kg","","4,1999999999999996E-2","4200",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Saibro","6956,800000",",000000000000000","-","","6956,8000000000002","36218,720000000001",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Vermiculita e Perlita","4982,100000",",000000000000000","t","","4982,1000000000004","3284878,77",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Minerais Industriais (Outros)",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Minerais Industriais (Outros)","2,100000",",001140000000000","t","","1,7999999999999999E-2","1800",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Areias Industriais","12049653,120000",",000000000000000","-","","173909,52000000002","1867851,2",",000000",",000000","35984,000000","461453,000000"
"2017","PB","Não-Metálicos","Rochas (Britadas) e Cascalho","669633,390000",",000000000000000","-","","53399,470000000001","1148088,6200000001",",000000",",000000",",000000",",000000"
"2017","PB","Metálicos","Zircônio","41270,640000","11959,390000000000000","t","ZrSiO4","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Metálicos","Columbita-Tantalita","1,880000","1,110000000000000","t","Ta2O5","0","0",",000000",",000000",",000000",",000000"
"2017","PB","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","179908,990000",",000000000000000","-","","48324,490000000005","3325653,5",",000000",",000000",",000000",",000000"
"2017","PB","Metálicos","Estanho","1,100000","650,000000000000000","kg","Sn","0","0",",000000",",000000",",000000",",000000"
"2017","PE","Metálicos","Ouro",",000000",",000000000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2017","PE","Não-Metálicos","Areia","642578,690000",",000000000000000","-","","596489,09000000008","4625098,9299999997","35164,600000","86256,000000",",000000",",000000"
"2017","PE","Não-Metálicos","Rochas (Britadas) e Cascalho","3919816,350000",",000000000000000","-","","28491","1129450",",000000",",000000",",000000",",000000"
"2017","PE","Não-Metálicos","Saibro","59174,420000",",000000000000000","-","","36260,420000000006","332688",",000000",",000000","22464,000000","22464,000000"
"2017","PE","Não-Metálicos","Rochas Ornamentais - Outras",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PE","Não-Metálicos","Caulim",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PE","Não-Metálicos","Areias Industriais","253265,600000",",000000000000000","-","","171113,10000000001","7147268,6000000006",",000000",",000000",",000000",",000000"
"2017","PE","Metálicos","Titânio",",000000",",000000000000000","t","TiO2","0","0",",000000",",000000",",000000",",000000"
"2017","PE","Não-Metálicos","Gipsita","1684372,670000",",000000000000000","-","","982052,76000000001","22140654,109999996",",000000",",000000","8302,000000","207555,000000"
"2017","PE","Não-Metálicos","Dolomito e Magnesita","133,600000",",000000000000000","-","","133,59999999999999","20526,040000000001",",000000",",000000",",000000",",000000"
"2017","PE","Não-Metálicos","Calcário","103273,160000",",000000000000000","-","","18243,639999999999","556032,83000000007","332,000000","3320,000000","36858,110000","499300,420000"
"2017","PE","Não-Metálicos","Vermiculita e Perlita","1345,000000","534,230000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2017","PE","Não-Metálicos","Rochas Ornamentais","72060,000000",",000000000000000","-","","17007,140000000003","13224278,810000001",",000000",",000000",",000000",",000000"
"2017","PE","Não-Metálicos","Argilas","513301,610000",",000000000000000","-","","360252,69999999995","8368670,3899999997","3117,660000","33265,430000","94853,880000","433431,560000"
"2017","PI","Não-Metálicos","Gipsita",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PI","Metálicos","Níquel",",000000",",000000000000000","t"," Ni","0","0",",000000",",000000",",000000",",000000"
"2017","PI","Não-Metálicos","Argilas","240456,770000",",000000000000000","-","","158669,75","1060662,22","4928,000000","7930,070000","79162,830000","1543208,110000"
"2017","PI","Não-Metálicos","Rochas Ornamentais","20001,510000",",000000000000000","-","","14316,92","1008276,6299999999",",000000",",000000","5865,210000","356760,720000"
"2017","PI","Não-Metálicos","Saibro","78863,000000",",000000000000000","-","","25704,599999999999","202292,5","51799,400000","57113,000000",",000000",",000000"
"2017","PI","Não-Metálicos","Rochas (Britadas) e Cascalho","917233,910000",",000000000000000","-","","40250,279999999999","966750,5","32894,000000","537239,400000","52554,320000","909236,300000"
"2017","PI","Não-Metálicos","Dolomito e Magnesita","7402,046100",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PI","Não-Metálicos","Areia","172735,410000",",000000000000000","-","","191538,70000000001","3436999,04","23500,760000","58751,900000","662,100000","8619,910000"
"2017","PI","Gemas e Diamantes","Gemas",",040000",",000040000000000","kg","","4,0000000000000001E-2","59600",",000000",",000000",",000000",",000000"
"2017","PI","Não-Metálicos","Calcário","335651,523900",",000000000000000","-","","9570","124125",",000000",",000000",",000000",",000000"
"2017","PR","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","109787,310000",",000000000000000","-","","41075","3524266",",000000",",000000",",000000",",000000"
"2017","PR","Não-Metálicos","Areia","7564208,690000",",000000000000000","-","","5516693,4100000001","93859700,75",",000000",",000000",",000000",",000000"
"2017","PR","Não-Metálicos","Fluorita e Criolita","67320,700000","22022,140000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2017","PR","Gemas e Diamantes","Gemas","4512,400000","4512400,000000000000000","kg","","0","0",",000000",",000000","4512,400000","90248,000000"
"2017","PR","Não-Metálicos","Argilas","1254691,000000",",000000000000000","-","","351574,41000000003","5154706,9100000001","81246,810000","446563,440000","345051,250000","2738339,280000"
"2017","PR","Energéticos","Carvão Mineral","361935,650000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2017","PR","Metálicos","Ouro","79892,970000","355,514210000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2017","PR","Não-Metálicos","Bário",",000000",",000000000000000","t","BaSO4","0","0",",000000",",000000",",000000",",000000"
"2017","PR","Não-Metálicos","Dolomito e Magnesita","1519968,130000",",000000000000000","-","","1028823,54","5596190,5700000003",",000000",",000000","109124,870000","1583447,830000"
"2017","PR","Metálicos","Chumbo",",000000",",000000000000000","t","Pb","0","0",",000000",",000000",",000000",",000000"
