"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção","Unidade de Medida - Produção","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda","Unidade de Medida - Venda","Valor Venda (R$)","Quantidade Consumo/Utilização na Usina","Unidade de Medida - Consumo/Utilização na Usina","Valor Consumo / Utilização na Usina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo","Unidade de Medida - Transferência para Transformação / Utilização / Consumo","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2014","CE","Não-Metálicos","Calcário","2236764,2800000003","t",",000000000000000","-","","108924,84999999999","t","10819365,720000001","18404,239999999998","t","516041,83999999997","2109435,1899999999","t","41300988,409999996"
"2014","CE","Não-Metálicos","Dolomito e Magnesita","8951","t",",000000000000000","-","","0","t","0","6725","t","1665608,97","1219","t","507681"
"2014","CE","Não-Metálicos","Gipsita","6954","t",",000000000000000","-","","0","t","0","0","t","0","6954","t","528583,30000000005"
"2014","CE","Não-Metálicos","Rochas (Britadas) e Cascalho","6123138,1700000009","t",",000000000000000","-","","5531222,4199999999","t","161993790,00999999","91170","t","1755022,1400000001","0","t","0"
"2014","CE","Não-Metálicos","Rochas Ornamentais","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2014","DF","Não-Metálicos","Areia","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2014","DF","Não-Metálicos","Argilas","327351,62","t",",000000000000000","-","","0","t","0","0","t","0","327351,62","t","6757885,0199999996"
"2014","DF","Não-Metálicos","Calcário","4367079,1699999999","t",",000000000000000","-","","0","t","0","0","t","0","4367079,1699999999","t","38220470,520000003"
"2014","DF","Não-Metálicos","Rochas (Britadas) e Cascalho","3807181,71","t",",000000000000000","-","","3583023,8300000001","t","62844463,309999995","0","t","0","223157,88","t","3316583,7000000002"
"2014","ES","Não-Metálicos","Argilas","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2014","ES","Não-Metálicos","Calcário","369576,41000000003","t",",000000000000000","-","","233079,52000000002","t","17953289,920000002","0","t","0","138323,28","t","2541159,7400000002"
"2014","ES","Não-Metálicos","Rochas (Britadas) e Cascalho","8161317,709999999","t",",000000000000000","-","","7172394,3500000024","t","160967945,74999997","0","t","0","0","t","0"
"2014","ES","Não-Metálicos","Rochas Ornamentais","158404,02000000002","t",",000000000000000","-","","130526,11000000002","t","205150381,30000004","0","t","0","0","t","0"
"2014","GO","Metálicos","Alumínio (Bauxita)","476371,84999999998","t","275831,210000000000000","t","Al2O3","455586,83000000002","t","23185928,77","0","t","0","0","t","0"
"2014","GO","Metálicos","Cobalto","0","t",",000000000000000","t","Co","0","t","0","0","t","0","0","t","0"
"2014","GO","Metálicos","Cobre","245779,29000000001","t","60599,000000000000000","t","Cu","239838,73999999999","t","1131082769,4100001","0","t","0","0","t","0"
"2014","GO","Metálicos","Ferro","23244,560000000001","t","14399,230000000000000","t","Fe","23244,560000000001","t","2165761,6400000001","0","t","0","0","t","0"
"2014","GO","Metálicos","Manganês","7105,5900000000001","t","1989,570000000000000","t","Mn","7105,5900000000001","t","561282,87","0","t","0","0","t","0"
"2014","GO","Metálicos","Nióbio","20522,2844","t","9882,296200000000000","t","Nb2O5","0","t","0","0","t","0","14504,7634","t","408689481,52999997"
"2014","GO","Metálicos","Níquel","144898,20000000001","t","48149,050000000000000","t"," Ni","113720,74000000002","t","1505700032,49","0","t","0","31177,469999999998","t","105688484,51000001"
"2014","GO","Metálicos","Ouro","5040,1035900000006","kg","5040,103590000000000","kg","Au","5076,0116699999999","kg","471701414,40999997","0","kg","0","0","kg","0"
"2014","GO","Metálicos","Prata","233,33600000000001","kg","233,336000000000000","kg","Ag","246,26500000000001","kg","447005,53999999998","0","kg","0","0","kg","0"
"2014","GO","Metálicos","Titânio","3556,0799999999999","t","2000,000000000000000","t","TiO2","3556,0799999999999","t","341618,67999999999","0","t","0","0","t","0"
"2014","GO","Não-Metálicos","Amianto","311227,90000000002","t","311227,900000000000000","t","","275268,29999999999","t","511968318,70999998","0","t","0","0","t","0"
"2014","GO","Não-Metálicos","Areia","832376,30999999994","t",",000000000000000","-","","778137,1399999999","t","19942431,109999999","0","t","0","0","t","0"
"2014","GO","Não-Metálicos","Areias Industriais","48496,849999999999","t",",000000000000000","-","","48496,849999999999","t","485847,38","0","t","0","0","t","0"
"2014","GO","Não-Metálicos","Argilas","0","t",",000000000000000","-","","0","t","0","9174","t","51688","0","t","0"
"2014","GO","Não-Metálicos","Calcário","6378476,4199999999","t",",000000000000000","-","","4659501,3899999997","t","215597273,89999998","0","t","0","1642284,9100000001","t","12461502,970000001"
"2014","GO","Não-Metálicos","Dolomito e Magnesita","575510,8600000001","t",",000000000000000","-","","565190,14999999991","t","21242514,940000001","0","t","0","8824,7199999999993","t","135410,67999999999"
"2014","GO","Não-Metálicos","Fosfato","2426598,3700000001","t","875223,320000000000000","t","P2O5","5965,0300000000007","t","1672784,6799999999","132295,26999999999","t","10074488,17","2074629,21","t","324260772,63999999"
"2014","GO","Não-Metálicos","Rochas (Britadas) e Cascalho","10188944,380000001","t",",000000000000000","-","","8830611,3599999975","t","235505446,31","1032525,65","t","5193452,0700000003","293755,47000000003","t","10376862,920000002"
"2014","GO","Não-Metálicos","Rochas Ornamentais","13048,4","t",",000000000000000","-","","13048,4","t","440521,28999999998","0","t","0","0","t","0"
"2014","GO","Não-Metálicos","Talco e outras Cargas Minerais","550","t",",000000000000000","-","","550","t","165000","0","t","0","0","t","0"
"2014","GO","Não-Metálicos","Vermiculita e Perlita","54737,419999999998","t","52000,550000000000000","t","","52236,5","t","31523190,859999999","0","t","0","0","t","0"
"2014","MA","Metálicos","Ouro","2525,6730000000002","kg","2316,784000000000000","kg","Au","2499,8229700000002","kg","231973281,36000001","0","kg","0","0","kg","0"
"2014","MA","Não-Metálicos","Areia","18332,599999999999","t",",000000000000000","-","","18332,599999999999","t","736786","0","t","0","0","t","0"
"2014","MA","Não-Metálicos","Argilas","62008,599999999999","t",",000000000000000","-","","0","t","0","62008,599999999999","t","8279682,8300000001","0","t","0"
"2014","MA","Não-Metálicos","Calcário","190733,54000000001","t",",000000000000000","-","","190733,54000000001","t","9818715,8900000006","0","t","0","0","t","0"
"2014","MA","Não-Metálicos","Rochas (Britadas) e Cascalho","3951768,5100000002","t",",000000000000000","-","","3684605,5","t","127585313,37","156006,32000000001","t","3997682,4900000002","0","t","0"
"2014","MG","Gemas e Diamantes","Diamante","7337,0299999999997","ct","7337,030000000000000","ct","","4004,0500000000002","ct","24124865,730000004","0","ct","0","0","ct","0"
"2014","MG","Gemas e Diamantes","Gemas","832,19214999999997","kg","832,192150000000000","kg","","713,57997","kg","14041421,539999999","0","kg","0","0","kg","0"
"2014","MG","Metálicos","Alumínio (Bauxita)","1387979,2099999997","t","619095,710000000000000","t","Al2O3","63912,790000000001","t","4057876,7199999997","0","t","0","1308044,05","t","83639110,609999999"
"2014","MG","Metálicos","Chumbo","20001,970000000001","t","10978,020000000000000","t","Pb","19831,720000000001","t","33601956,230000004","0","t","0","0","t","0"
"2014","MG","Metálicos","Columbita-Tantalita","719,71000000000004","t","118,373400000000000","t","Ta2O5","424,94999999999999","t","97486696,980000004","0","t","0","0","t","0"
"2014","MG","Metálicos","Estanho","597751","kg","356936,000000000000000","kg","Sn","597751","kg","11016796,210000001","0","kg","0","0","kg","0"
"2014","MG","Metálicos","Ferro","288407046,58999985","t","181814760,150000000000000","t","Fe","201547473,91000012","t","30584231134,179989","0","t","0","76168014,109999985","t","4543074574,1300001"
"2014","MG","Metálicos","Lítio","8519","t","451,510000000000000","t","Li2O","387","t","411380","0","t","0","7317,46","t","7945877,1299999999"
"2014","MG","Metálicos","Manganês","546527,12","t","95513,680000000000000","t","Mn","513148,00000000006","t","48527909,939999998","0","t","0","54594,300000000003","t","10429294,91"
"2014","MG","Metálicos","Nióbio","145990","t","78674,000000000000000","t","Nb2O5","0","t","0","0","t","0","145990","t","234783529,5"
"2014","MG","Metálicos","Níquel","0","t",",000000000000000","t"," Ni","0","t","0","0","t","0","0","t","0"
"2014","MG","Metálicos","Ouro","33033,671940000007","kg","33032,195450000000000","kg","Au","32772,634640000004","kg","3092900625,4799995","0","kg","0","0","kg","0"
"2014","MG","Metálicos","Prata","5254,027","kg","5231,288060000000000","kg","Ag","5273,3191100000004","kg","8418026,629999999","0","kg","0","0","kg","0"
"2014","MG","Metálicos","Zinco","414989,35999999999","t","169765,660000000000000","t","Zn","78997,589999999997","t","103170327,36000001","0","t","0","332612,46000000002","t","71371981,670000002"
"2014","MG","Não-Metálicos","Areia","850820,56000000006","t",",000000000000000","-","","847423,94999999995","t","25243190,02","0","t","0","0","t","0"
"2014","MG","Não-Metálicos","Areias Industriais","795424,15999999992","t",",000000000000000","-","","349020,06999999995","t","30063298,910000004","0","t","0","398008,16999999998","t","7513149,1300000008"
"2014","MG","Não-Metálicos","Argilas","1665341,0700000001","t",",000000000000000","-","","601813,92999999993","t","6555194,7500000009","290462,02000000002","t","1081851,8999999999","789386,52000000002","t","30613924,919999998"
"2014","MG","Não-Metálicos","Calcário","46206639,280000001","t",",000000000000000","-","","19059895,25","t","454491455,60000002","3157762,2799999998","t","22163912,460000001","21829871,719999999","t","213901202,11999997"
"2014","MG","Não-Metálicos","Caulim","610","t",",000000000000000","-","","499","t","72355","0","t","0","0","t","0"
"2014","MG","Não-Metálicos","Cianita e outros minerais refratários","270","t",",000000000000000","-","","0","t","0","0","t","0","214,84","t","249057,85999999999"
"2014","MG","Não-Metálicos","Enxofre","192214,14000000001","t","61508,520000000000000","t","S","198994,10000000001","t","43754007,009999998","0","t","0","0","t","0"
"2014","MG","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","143938","t",",000000000000000","-","","150198,09","t","20954742,059999999","0","t","0","0","t","0"
"2014","MG","Não-Metálicos","Fosfato","3148822,3300000001","t","1077872,580000000000000","t","P2O5","42503,919999999998","t","4687601,3399999999","573716,79000000004","t","227055196,05000001","2498198,96","t","581059848,28999996"
"2014","MG","Não-Metálicos","Grafita","62502,82","t","58372,080000000000000","t","","64754,340000000004","t","174330487,22","0","t","0","0","t","0"
"2014","MG","Não-Metálicos","Rochas (Britadas) e Cascalho","19611294,380000003","t",",000000000000000","-","","18951512,590000004","t","546916083,70999992","102225,42","t","2174117,8500000001","152977,70999999999","t","5279916,0300000003"
"2014","MG","Não-Metálicos","Rochas Ornamentais","1110,9000000000001","t",",000000000000000","-","","1083,71","t","852396,65999999992","0","t","0","0","t","0"
"2014","MG","Não-Metálicos","Rochas Ornamentais - Outras","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2014","MG","Não-Metálicos","Talco e outras Cargas Minerais","552879,40000000002","t",",000000000000000","-","","491402,53000000003","t","32296958,100000001","0","t","0","0","t","0"
"2014","MS","Metálicos","Ferro","7499431,0700000003","t","4761321,660000000000000","t","Fe","8014611,3399999999","t","1266170626,8399999","0","t","0","0","t","0"
"2014","MS","Metálicos","Manganês","600589","t","252240,070000000000000","t","Mn","604770,75","t","182659555,03999999","0","t","0","0","t","0"
"2014","MS","Não-Metálicos","Areia","305647,53000000003","t",",000000000000000","-","","301900,57000000001","t","4706453,0899999999","0","t","0","0","t","0"
"2014","MS","Não-Metálicos","Argilas","328774,49000000005","t",",000000000000000","-","","22827,93","t","2327284,5","279036,85999999999","t","5548805,4300000006","19910,200000000001","t","7693,8699999999999"
"2014","MS","Não-Metálicos","Calcário","3684239,4299999997","t",",000000000000000","-","","2637020,5800000001","t","98959542,75999999","0","t","0","1080695,5700000001","t","15159354,539999999"
"2014","MS","Não-Metálicos","Rochas (Britadas) e Cascalho","4629171,5","t",",000000000000000","-","","3925487,2699999996","t","105935094,80000001","238175,20000000001","t","1709375,29","115941,57000000001","t","1821677,6799999999"
"2014","MS","Não-Metálicos","Talco e outras Cargas Minerais","285313,12","t",",000000000000000","-","","0","t","0","0","t","0","285313,12","t","2061447,0800000001"
"2014","MT","Gemas e Diamantes","Diamante","49658,229999999996","ct","49658,230000000000000","ct","","49923,779999999999","ct","3677770,6799999997","0","ct","0","0","ct","0"
"2014","MT","Metálicos","Ouro","7319,3934100000006","kg","7312,451860000000000","kg","Au","7442,9579999999996","kg","697201143,70999968","0","kg","0","11,9049","kg","1028915,85"
"2014","MT","Não-Metálicos","Areia","87111,819999999992","t",",000000000000000","-","","86100,819999999992","t","2072654,3500000001","0","t","0","0","t","0"
"2014","MT","Não-Metálicos","Argilas","278683,23999999999","t",",000000000000000","-","","162430,28","t","28091281,309999999","98849,960000000006","t","1776186,0499999998","0","t","0"
"2014","MT","Não-Metálicos","Calcário","9752956,9999999981","t",",000000000000000","-","","7110601,2300000014","t","300073423,65999997","2375843,8999999999","t","42396168,340000004","0","t","0"
"2014","MT","Não-Metálicos","Dolomito e Magnesita","57669,709999999999","t",",000000000000000","-","","57669,709999999999","t","3426457,29","0","t","0","0","t","0"
"2014","MT","Não-Metálicos","Rochas (Britadas) e Cascalho","4206917,1900000004","t",",000000000000000","-","","4151803,5000000005","t","102765022,00000003","2941","t","41174","0","t","0"
"2014","PA","Gemas e Diamantes","Gemas","194623","kg","194623,000000000000000","kg","","194623","kg","212083,89999999999","0","kg","0","0","kg","0"
"2014","PA","Metálicos","Alumínio (Bauxita)","32272097,18","t","16118753,490000000000000","t","Al2O3","31999749,18","t","2252944385,8899999","0","t","0","0","t","0"
"2014","PA","Metálicos","Cobre","693428,53000000003","t","208673,540000000000000","t","Cu","675163,70999999996","t","3450037729,1500001","0","t","0","0","t","0"
"2014","PA","Metálicos","Estanho","3825737,27","kg","2616920,750000000000000","kg","Sn","3822121,27","kg","101989122,07999998","0","kg","0","0","kg","0"
"2014","PA","Metálicos","Ferro","120121910,59","t","77047986,000000000000000","t","Fe","113460750,12","t","17901045214,900002","0","t","0","0","t","0"
"2014","PA","Metálicos","Manganês","1841518,02","t","773437,570000000000000","t","Mn","1703389,9399999999","t","467570538,62","0","t","0","0","t","0"
"2014","PA","Metálicos","Níquel","64631","t","21392,860000000000000","t"," Ni","65074","t","776092124,49000001","0","t","0","0","t","0"
"2014","PA","Metálicos","Ouro","1639,07512","kg","1639,060200000000000","kg","Au","1605,1051099999997","kg","147825404,30000001","0","kg","0","0","kg","0"
"2014","PA","Metálicos","Prata","199,20112","kg","199,201120000000000","kg","Ag","186,64353","kg","209343,91","0","kg","0","0","kg","0"
"2014","PA","Metálicos","Tungstênio","145,53","t","94,590000000000000","t","WO3","145,53","t","5604509,3799999999","0","t","0","0","t","0"
